overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
4,,True,"05 18, 2015",A1QE7MP2A0N06J,B000WLMNEI,{'Format:': ' MP3 Music'},Lisa Scott,pretty good one,Four Stars,1431907200,
4,,True,"08 30, 2015",ASFQBB524HVRJ,B0011Z764Q,{'Format:': ' MP3 Music'},curly1,1,Four Stars,1440892800,
4,,True,"04 16, 2014",AW3A43J5MHC0Z,B00FFJQPDC,{'Format:': ' MP3 Music'},rbcsaver,"I especially liked the drumming, and the beat, like the Dave Clark 5 (DC5). I thought the vocals a bit weak.",Pretty good stuff,1397606400,
4,,True,"08 31, 2015",A2A6PPC5QQSD13,B0012FFLME,{'Format:': ' MP3 Music'},michelle Nelson,good,Four Stars,1440979200,
4,,False,"11 24, 2017",A3K7U6OZ604TI8,B004KBTH8G,{'Format:': ' Audio CD'},Kurt,This lady can belt out some powerful tunes!,Four Stars,1511481600,
4,,True,"12 18, 2014",A3LX72I1CTYFUW,B00136NKC0,{'Format:': ' MP3 Music'},Blenda Carter,takes you back down memory lane,remember when you were young and in love,1418860800,
4,,True,"07 22, 2014",A6FEL6JGW2GAT,B0013805L2,{'Format:': ' MP3 Music'},Igor Rumsfeld,Been for ever since I have heard this anywhere.  Brings back good memories.,I luv music!,1405987200,
4,,True,"01 3, 2014",A29SBWIBG3WVO0,B00QNJVJWU,{'Format:': ' MP3 Music'},JLL,I would rate this higher except the end contains the first 2 lines of the next song in the album.  I wish this could be fixed as it takes away from the enjoyment.,Great duet,1388707200,
4,,True,"04 6, 2014",A3PTFHOID3I4MD,B0026BAX26,{'Format:': ' MP3 Music'},Ed B,Very pleasant melody in the classic style. Not just a tv soundtrack. Would recommend to anyone interested in classical style music.,Morse Theme Song,1396742400,
4,,True,"10 4, 2012",A1JL67QRWOM674,B0012CCO0E,{'Format:': ' MP3 Music'},bethsellsbooks,My 3 year old son heard this somewhere and kept asking me about the 'low' song. I didn't know what he was talking about.  But I finally found this and it was the correct song he wanted. It's a decent song I guess. He likes it so that's all that matters to keep him calm and quiet while I'm driving.,My son likes this.,1349308800,
4,,False,"06 30, 2012",A1RXVSBGGRKIIW,B001666SCG,{'Format:': ' MP3 Music'},Comparison Shopping  Consumer,"As soon as I heard this song by Marcia Ball, I was *musically* blasted back several decades as this song definitely has a happy,upbeat, retro sound to it.

I always found it hard to describe music for people; unless I resorted to making a comparison to a certain genre or other artist that sounded similar.

Way too often that does not even encapsulate the feel or sound of the music/song or artist I am talking about.

Much like books, food , perfume- music is a subjective thing.  You either love it or you don't.

As of today- this song is FREE.  So give it a listen.

 There has to be a reason the LIKES on this song are racking up - as well as the FREE DOWNLOADS!",Upbeat retro sound to the Watermelon Song!,1341014400,
4,,True,"07 21, 2013",A2UQGX6YMQ5BAL,B00B931GMI,{'Format:': ' MP3 Music'},Jenny Harris,I am a big fan of this artist and this new song is just another hit out of the part. It is the same rendition as the one that was heard on the radio so everyone can relate to it.,so good,1374364800,
4,,True,"07 23, 2012",A1PV85C09Z4OB8,B001230WJ8,{'Format:': ' MP3 Music'},Tiffany,I wanted a song that was a little different from the rest.  I am satsified with my purchase.  The download was easy to use.  It was easy to find as well. I have used Amazon many times since this download.,I like this song.,1343001600,
4,,True,"05 8, 2015",A14TE5UGFDZK48,B004L179G2,{'Format:': ' MP3 Music'},joesz71,Nice upbeat rock,Nice beat.,1431043200,
4,,True,"04 29, 2016",AKV6JE85B1LMY,B00U0MOWDE,{'Format:': ' MP3 Music'},Cheri Z,Good quality,Four Stars,1461888000,
4,,True,"05 10, 2013",A1IJUUNPU7L6LA,B00137QMN8,{'Format:': ' MP3 Music'},Don,"I really like the song...the beat and lyrics are very entertaining.  And the studio engineering work was done quite well.  I don't own a copy of every Ricky Martin song,...just a few.  But this one will even give you reason to get up and dance,...or exercise,...or both.",Just what can I say?..... It's very good!,1368144000,
4,,True,"08 4, 2014",A35THI2PWGX7Q4,B00137MFWK,{'Format:': ' MP3 Music'},funlife50,My boyfriend that past away favorite song.,Four Stars,1407110400,
4,,True,"10 8, 2015",A13JHNJCH5C516,B00137GCI8,{'Format:': ' MP3 Music'},W. Becker,good old song,Four Stars,1444262400,
4,,False,"05 8, 2014",A3U3PA6J2XOVFK,B003ZGMFGI,{'Format:': ' Audio CD'},Donald E. Gilliland,"The music of OMD has given me joy for many, many years, so I was thrilled to get this ""comeback"" album and find that it had the same magical vibe as their older, classic material. So much so, that this album could bookend any of the ones that they put out in the early 1980s and it would sound, and feel, perfectly right.

This CD truly is electro-pop bliss! Many catchy songs, and a few that could inspire you to hit the dance floor, but OMD also still have that a darker, creative edge that colors other tunes. But rest assured, when these guys want to write songs with hooks, they know how to do it, and they still are doing it very well. A great sounding return to form.",Electro-Pop Joy!,1399507200,
4,,True,"03 19, 2017",A1EI8AZHZIGBXI,B00CZX0AFA,{'Format:': ' MP3 Music'},David Courter,Great meditation background.  I am a satisfied customer.,Great meditation background.  I am a satisfied customer.,1489881600,
4,,True,"06 19, 2017",AL3UU2MHSTVZT,B018YMHBI4,{'Format:': ' MP3 Music'},C L M,Pleasant sounding song although topic is sad,Easy Listening,1497830400,
4,,False,"11 26, 2012",A26Y3WOLEBRDEF,B000VRNDJM,{'Format:': ' MP3 Music'},Amazon Customer,My daughter always plays this from her iPod so I decided it was time that I had my own copy for my Kindle.,Good song!,1353888000,
4,,True,"02 12, 2014",A3D5TKETB8BFSN,B00124BD7M,,Maclean Enright,"It is a very good song from a very good group. I suppose I'm not exactly a music critic, but that's my opinion.",Chicago Hit,1392163200,
4,,True,"03 9, 2014",A1AQTXP0YVI55E,B000W25AGA,{'Format:': ' MP3 Music'},Daren Grann,Good song. Would like songs to be cheaper. I Wish all the songs could be sent in 320 kbps quality.,Good song,1394323200,
4,,True,"05 18, 2015",A1Z8E312QDM0OL,B0040GSJOY,{'Format:': ' MP3 Music'},BETTINA JONES,The most beautiful love song!,I miss you Luther!,1431907200,
4,,True,"02 24, 2013",A2ULPKC236IC0I,B000TGGTIC,,Matthew T Rader,This is a very good song that I really enjoy to listen to occasionally. It was totally worth the download.,Very Good Song,1361664000,
4,,True,"08 9, 2013",A255DFIUTVMC60,B00E0FP9MK,{'Format:': ' MP3 Music'},Cmarie,"Robin Thicke has come a long way from those bombs he debuted with. This is an upbeat, makes me wanna  dance song. THE others on the album are ok too.",Yea! Robin,1376006400,
4,,True,"08 5, 2012",AR65NXO4GIA9H,B00136JGC8,{'Format:': ' MP3 Music'},Siagao,"It may not be the greatest song of all time but still, it's a beautiful song with deep, meaningful lyrics and R. Kelly's voice really pulls it off.",Rather cute song,1344124800,
4,,True,"03 30, 2014",AVKHYC2D7MD56,B001NTGEKM,{'Format:': ' MP3 Music'},K.L. CocKayne,"How I miss Donna Summer, but her music will last forever. I am really not into disco music but there is something about Donna Summer that bring out your inner love for disco. I will be honest she and the Bee Gees are the only ones from the disco era I care to listen to. The one thing about Donna Summer, to me she just isn't considered disco but also pop. Just like the Bee Gees I guess. I love a lot of her music, but this song is one of her best. I love the lyrics and the background music is killer. I recently heard it watching America Hustle; and was stoked. She, like Micheal Jackson will last forever, music wise. This song is great for anybody who likes old school tunes this is a downloader; and for you newbies listen to the sample on Amazon, you will love the beat. Try to listen to some old school, for young people it's catchy :).

THX,
Kris L. CocKayne",A True 70's Disco Legend!,1396137600,
4,,False,"06 24, 2013",A92F571Y9MTW6,B00BMEF7GK,{'Format:': ' Vinyl'},Perverted Alchemist,"Ghostface Killah has been consistent in the two decades of his career. His body of work has rivaled many in the music industry- even if at times the sales didn't match the acclaim. He made a lasting impression on Wu-Tang Clan's debut ""Enter The Wu-Tang (36 Chambers)"". He took things a step further by appearing on another classic album- this time on half the songs on Raekwon's ""Only Built 4 Cuban Linx..."". His time came in 1996 with his Gold selling RZA produced debut ""Ironman"", which featured the singles ""Daytona 500"" and the personal song about living in poverty ""All That I Got Is You"". After a four year wait- mostly due to constant pushbacks- he released his long awaited sophomore effort ""Supreme Clientele"". He followed it up with his third and final album for Epic Records- 2001's ""Bulletproof Wallets"". By 2004, he ended up on Def Jam- where he would put out a lot of material but some of the albums never got the attention they deserved (See: ""The Pretty Toney Album"" and it's predecessor ""Fishscale""). He issued the disappointing ""The Big Doe Rehab"", followed by his long talked about R&B album ""Ghostdini: Wizard Of Poetry In Emerald City"". His final album for Def Jam, 2010's ""Apollo Kids"" was well received, despite the little to no promotion from the label.

In 2012, he signed with The RZA's independent label Soul Temple Entertainment. He made his debut on the label on the soundtrack to the martial arts film ""The Man With The Iron Fists""- a film directed by The RZA and executive produced by Quentin Tarantino. His first project under Soul Temple was the concept album ""Twelve Reasons To Die"". The album was produced solely by Adrian Younge, who also produced the soundtrack to the blaxploitation parody ""Black Dynamite"". From there, they created an album that was based around the comic book also called ""Twelve Reasons To Die"". While it is a hip hop album, the production is deep rooted in early 1970's northern soul. He works with several members of the Wu-Tang family, such as Inspectah Deck on the song ""Blood On The Cobblestones"" as well as ""An Unexpected Call (The Set Up)"". Masta Ace appears twice also- first on ""I Declare War"" and again on ""Revenge Is Sweet"". He teams up with half of Wu-Tang Clan on the song ""Murder Spree"", although his onetime rhyming partner Raekwon is noticeably absent. After sampling a song by The Delfonics on his 2004's ""The Pretty Toney Album"", lead singer William Hart returns the favor on the sinister ""Enemies All Around Me"". Lastly, Ghostface gets help from Cappadonna on the ballad about an untrustworthy woman ""The Center Of Attraction"". ""Twelve Reasons To Die"" is a soiid recording from Ghostface Killah. While it's not as strong as his earlier works, it's definitely one to add to the catalogue.","Ghostface Killah teams up with Adrian Younge for ""Twelve Reasons To Die""",1372032000,
4,,False,"06 25, 2014",A3W4D8XOGLWUN5,B00136LQ2Q,{'Format:': ' MP3 Music'},Michael Kerner,"Hard to believe today it is 5 years since Michael Jackson tragically lost his own life the way he did. I definitely do not think Michael Jackson forgot all the years he was judged as a pedophile and wacko jacko. Still he still had some great songs towards the end of his career and his life. You Rock My World, one of his last hit songs originally from the lackluster Invincible album is still one of those few standouts from that album that is playing well. It showed a more R&B rhythm to the appeal that Michael Jackson wanted to get into a generation that was getting into Destiny's Child, TLC and when a lot of R&B really was going more into a dance and hip hop rhythm. It really was a good song, but one of Michael Jackson's last to really hit the nail on the head. If you would prefer Michael's music from the afterlife, as it was released from the Xscape record, you should absolutely go back to what made Michael Jackson a legend in the first place, and get Invincible with You Rock My World.

Song: B",He Rocked The World,1403654400,
4,,True,"11 23, 2013",A3JH1L2JTX27EX,B000SXIZIS,{'Format:': ' MP3 Music'},C. A. Isbell,Again this is for my mate and he likes it but I just like it.  It was great in its time.,Jethro Tull Aqalung,1385164800,
4,,True,"05 18, 2018",A2L4INFM2NF8US,B000WLOMUQ,{'Format:': ' MP3 Music'},David,Good Holiday Tunes...,Four Stars,1526601600,
4,4.0,False,"05 10, 2009",A3W4D8XOGLWUN5,B0027RP7MU,{'Format:': ' MP3 Music'},Michael Kerner,"There is no doubt about the lack of traditional R&B Soul that has been overlooked from radio the past few years. It has not only been sad, it shows that the music industry has missed on great songs. That thankfully doesn't stop Chrisette Michele from making good songs. That has shown from her latest album Epiphany, and its title track Epiphany (I'm Leaving.) The song really brings in the soul appeal she hasn't lost after her debut I Am showed. It really is a short but simple song that mixes nicely from Chrisette's Jazzy Souldul voice, with a mix of Modern R&B sounds. The song is a nice breath of fresh air, especially from the lack of great music on the radio right now. I like the song, and I definitely love the album too. The next single from the album will be sure to please like this one does.

Song: B+",The Epiphany Is Risen,1241913600,
4,,False,"06 26, 2011",A3W4D8XOGLWUN5,B0054JVMJU,{'Format:': ' MP3 Music'},Michael Kerner,"Jill Scott has had a share of ups and downs musically the past several years. But when it has came down to her, she has had a few strong surprises up her sleeve that have let her voice sincerely flow. That is the case with Hear My Call from her Warner Brothers debut, The Light Of The Sun. She delivers a more natural tone with her ballad very intimately, unlike more oversatured divas like Rihanna and Beyonce' have made in their songs. I was pleasantly surprised with the song from Jill. It definitely is a better ballad than what has shown to brew on radio. While everything lately on radio has been so much about Lady Gaga, what Jill has is a more natural feeling with her voice. It is a better song than what she had with Shame with Eve. If you're a huge Jill Scott fan, give Hear My Call a shot.

Song: B 1/2+",Hearing Jill,1309046400,
4,,True,"06 10, 2013",A2U6GBLTMWMACQ,B0011Z8MIU,{'Format:': ' MP3 Music'},Samantha Fugere,What can I possibly say about this song? There isn't much you can say in a review about a song. If I didn't like it at least I wouldn't of spent money to get it.,What can I say?,1370822400,
4,,True,"05 31, 2015",AH769X82WJ0H3,B0011XCZ1M,{'Format:': ' MP3 Music'},Amazon Customer,no surprises here - classic Haydn,Four Stars,1433030400,
4,,True,"11 29, 2014",AVPE11DRBCGAA,B00GLP4DMO,{'Format:': ' MP3 Music'},Tina M. Gallaher,nice song from the movie frozen,Four Stars,1417219200,
4,,True,"05 21, 2014",A23XDLRMGN5BCS,B001411WRE,{'Format:': ' MP3 Music'},M. Montour,I loved this song when it first came on the scene.  I had it as a ringtone on a phone that is long since defunct.  I found this along with a few other classics and added them to my new phone.  This song is still a ton of fun!,Hey,1400630400,
4,,True,"01 23, 2015",A1TUBQUT3J81Q3,B000V6162O,{'Format:': ' MP3 Music'},lisaLara,great,Four Stars,1421971200,
4,,True,"09 20, 2013",A1TV63PWX5QY1B,B00C4U9WXA,{'Format:': ' MP3 Music'},Jenny W.,"Got this as a free download and love it! I love to check out the free music section, there are some talented artists. It is nice to add to the typical popular music. Some of the artists are super talented. You will enjoy what you hear. Could do without (explicit) but other than thta great free download!",Good voice,1379635200,
4,,True,"09 3, 2013",A3PU22FKMDZWM3,B00EOFP8NG,{'Format:': ' MP3 Music'},Petros,"Toni Braxton & Babyface teamed up to make a pretty damn good R&B song.  Great vibe, great lyrics and an all around nice song.  Props to these two!",Two R&B greats team up for a great song!,1378166400,
4,,True,"12 18, 2014",A3MPSCG262DUZG,B0013D6QP6,{'Format:': ' MP3 Music'},Samantha,used for my daughters halloween cheer routine it was fun,Four Stars,1418860800,
4,,True,"05 25, 2017",A1C8RBCZYKO5CP,B016RWVUIA,{'Format:': ' Audio CD'},Kartouche,"If you are familiar with this group, I recommend adding this to your collection. If you are just discovering the group, this is a nice choice and I doubt you will be disappointed.",A nice choice . . .,1495670400,
4,,True,"04 1, 2014",A1T17BYSWE5QBE,B001YW9X8I,,Charles S. Graham,Great Praise song and really makes you feel the spirit of the lord.  Highly recommend it to everyone.  Great CeCe Winans production.,How Great Is Our God,1396310400,
4,,True,"11 10, 2014",A1VWJGRTTZ46R1,B00CRMX53S,{'Format:': ' MP3 Music'},Scincere,kool,Four Stars,1415577600,
4,,True,"03 3, 2015",A3OSZMNBO13W93,B002LWB8S8,{'Format:': ' MP3 Music'},Lester,Not sure I quite understand the lyrics but this was one of my repeat songs from back in the day!,One of the best tracks of this album!,1425340800,
4,,True,"07 31, 2016",AZWULMAOSR7IR,B001AXKW9A,{'Format:': ' MP3 Music'},Jazy,AWESOME,Four Stars,1469923200,
4,,True,"04 17, 2013",A1G07TS3XZY0DB,B00137VYJA,{'Format:': ' MP3 Music'},Lowell Johnson,"I personally don't like this quite as much as ""Lay Down"", but I do like it enough to buy it as a companion to that song when I ordered. Worth having if you're a fan of the early 70's music.",Another big hit for Melanie,1366156800,
4,,True,"11 28, 2013",A2CHN4OYWUBKQX,B0042UC36S,{'Format:': ' MP3 Music'},Amazon Customer,I give this a 4 because it is a really good song. Matthew West is a good artist as well...,Good.,1385596800,
4,,True,"04 1, 2016",A32P5MZMAP44RX,B00138KEHC,{'Format:': ' MP3 Music'},elaine,"I love the song, but didn't show up on my phone as purchased.",What went wrong????,1459468800,
4,,True,"06 24, 2014",A2FEUSZVIVVYOR,B000W1UZ7U,{'Format:': ' MP3 Music'},William T. Gilbert III,"this is a good song.  being one of 1 or 2 hit songs on this album, download was my best bet.  other songs on the album were good enough, but they are not so well known.",good download,1403568000,
4,,True,"05 14, 2015",A1D1B70RV0BVMV,B00U21G2H2,{'Format:': ' MP3 Music'},Kevin Tic Robinson,"Snoop seems to always make the music he wants to make, no matter the current trends. This album is a testament to those comments. While Snoop is not really rapping at all on this album it still has a Snoop Dogg vibe going. Pharrell handles the production for the most part and they have good chemistry. Its a fun album and should get a lot of play in the summertime. Snoop has always had songs where he harmonizes and I think this album is what Ego Trippin was trying to be. Snoop is so cool he can pull something like this off and it not sound forced or corny. This is his The Love Below album I guess but its str8 Doggystyled on a more mature tip though. I'd give this album a 3.75. So I rounded it off to 4 stars.
Lyrics- C-
Production- A-",Who doesn't like some Bush?,1431561600,
4,,True,"08 7, 2015",A13Y9UJLVV51HD,B003RO1N98,{'Format:': ' MP3 Music'},KennethPresler,great song,Four Stars,1438905600,
4,,True,"03 5, 2014",A27ZGBT2X9PEID,B00973F4LQ,{'Format:': ' MP3 Music'},G. Booth,"I love the title track.  It is such a great metaphor about love.  When they talk about love being intoxicating, or being drunk on love, Easton Corbin hits this one and keeps it light.  I could go on about how love covers a multitude of sin and how folks livin' on love see the glass as always half full parallel the driver who is distracted on the road but this song is too fun to turn the review into a psychoanalytic analysis.  Highly recommended song and recommended album.",Good album with a great title track,1393977600,
4,,True,"04 2, 2015",A18OQ698YLPG3N,B00137MSX6,{'Format:': ' MP3 Music'},Victoria Engeland,fast & easy thanks,Four Stars,1427932800,
4,,True,"08 26, 2014",A289831IDMNLWA,B002B4PJ2C,{'Format:': ' MP3 Music'},Tabetha Baer,good sonf,Four Stars,1409011200,
4,,False,"11 22, 2011",AWSYTZ2I2MW0V,B005MVLI8A,{'Format:': ' Audio CD'},Rio Fluzo,"Nirvana was one of my favorite bands when i was a teenager, and Nevermind got ALL TIME classics like Smells like teen spirit, Come as you are and Polly...By the time nirvana became a Huge band, there's many other bands that are WAY WAY WAY better, like Alice in Chains, Faith No More, Pantera and Soundgarden...but nevermind got some real classics, and deserves its space on the all time classic albuns...",Some ALL TIME classics!!!!,1321920000,
4,,True,"11 29, 2014",AFHQVXLP4MFX5,B00123LUXA,{'Format:': ' MP3 Music'},JUNIOR,The girls loved this band. I loved the girls.,Four Stars,1417219200,
4,,True,"09 27, 2015",A3FFYYZO6T5O89,B0013DA9C2,{'Format:': ' MP3 Music'},Thomas Long,"Music, a great part of my life. I love it and live in it.",a great part of my life,1443312000,
4,,True,"03 9, 2014",A16JW2PQ3F10OV,B004KBTH8G,{'Format:': ' MP3 Music'},David,"I was pleasantly surprised by the quality of music put out by this band.  They have a good hard rock sound all their own.  Based on what I knew about lead singer Taylor Momsen, as commonly reported by the media, I never would have expected her voice to be as unique and mature as it is.  Were the themes of their songs a little less rebellious and a little more mature and uplifting, this would have rated five stars.",Quality of music outshines content,1394323200,
4,,True,"11 7, 2015",A1M3F4G45OXRDI,B00137IJUM,{'Format:': ' MP3 Music'},Victor1212,Bought this because I already liked it. No surprises here.,Four Stars,1446854400,
4,,True,"01 2, 2015",A2FBWY0O58HD9X,B00122R8LY,{'Format:': ' MP3 Music'},Julie G.,"came quickly, item as described",Four Stars,1420156800,
4,,True,"07 21, 2008",A33775AIB1A664,B001202PKU,{'Format:': ' MP3 Music'},Mark Colan,"We have been watching The Wire on DVD, and of course the catchy theme has gotten under our skin.  This is the title theme for Season 1, and now that we are on Season 3, I have noticed that they use a new artist for the same song with each season.  Season 2 Tom Waits (I'm not a fan), and Season 3 is Neville Brothers (I am a fan, but I still like the Season 1 version better).

This mp3 is shy of 3 minutes, longer than what you hear on the show.  An enjoyable track.",Great title theme,1216598400,
4,,True,"10 7, 2016",A2YGEXWGYS000L,B00137GGNE,,Khal101,Nice music.,Four Stars,1475798400,
4,,True,"02 13, 2017",A1CAQCO3TAMPAI,B00136JOYS,{'Format:': ' Audio CD'},Anthony Nixon,this one is packed with hits,Four Stars,1486944000,
4,,True,"06 23, 2014",A10ZCV84M070HB,B00DRDSNW4,{'Format:': ' MP3 Music'},Kaisorg,the song is soulful and gentle but very catchy at the same time. want to sing it again and again.,very good,1403481600,
4,,True,"11 30, 2014",A2OC232H6GE710,B001FJW5YO,{'Format:': ' MP3 Music'},Ms. Jackson,Nice,Four Stars,1417305600,
4,,True,"07 11, 2015",A2PKE927BIZXBO,B000VZJU82,{'Format:': ' MP3 Music'},BluDragon,"If i have to write a review to justify buying this song then you, my friend, are NOT a Kiss fan.
Hello ""Calling Dr. Love"". Enough said.",If i have to write a review to justify buying ...,1436572800,
4,,True,"02 3, 2017",A1QSM4J5IKE4BQ,B001QTZRES,{'Format:': ' MP3 Music'},J. Horn,Good song really like it,Four Stars,1486080000,
4,,True,"01 17, 2018",A1WYKGJXZNZVNR,B011DBVSVY,{'Format:': ' MP3 Music'},Dennis l Umfleet Jr,music i like,Four Stars,1516147200,
4,,True,"08 21, 2013",A1ZRT2EF435TD4,B005VZOZJ6,{'Format:': ' MP3 Music'},SleepyMe,Pretty good orchestras playing really good music very well. No doubt there are better recordings available but this is worth the bucks.,Good Music,1377043200,
4,,True,"07 17, 2013",A21PO4FTD08VSS,B004IU5NZK,{'Format:': ' MP3 Music'},henry baca,I am particular about my sounds. I like synthesized and electric with a alternative style and that is what I found in this 1320 Records collection.,I love my music electric and energetic and 1320 Records brings it in volume II,1374019200,
4,,True,"05 27, 2016",A1J3KEOKTA6X9K,B01B73PBAM,{'Format:': ' MP3 Music'},deno,its pretty good but some tracks seem like filler.,Four Stars,1464307200,
4,,True,"02 7, 2016",A3LFOGPED50UZF,B0019KD1ME,{'Format:': ' MP3 Music'},Joyce Hicks,I enjoyed this song by Bobby Womack.,Four Stars,1454803200,
4,,True,"04 7, 2014",A2VC8ACBF12PTN,B0013D8DM0,{'Format:': ' MP3 Music'},Thomas Smerk,"I downloaded this for free, and for the price, this is an enjoyable addition to my collection of Christmas music that I load onto my iPod each Christmas season and delete right after Christmas. If it is still free, definately try it. If you have to pay for it, make sure it meets your tastes in music first.",Good addition to your Christmas collection,1396828800,
4,,True,"04 3, 2018",A2DMXG068N8PQ2,B00122WLIE,{'Format:': ' MP3 Music'},laura farmer,Love this song for all the right reasons,Four Stars,1522713600,
4,,False,"09 30, 2005",A3U3W7URZU9259,B00136NUG6,,Seand67,"This collection is almost perfect, and with a band like EWF, it's hard to include EVERYTHING, but this would've made 'Greatest Hits' a 5 star effort -

1. Substitute the studio version of 'Reasons' with the classic LIVE VERSION (8:22) from 'Gratitude'!!
2. And include BOTH 'Love's Holiday' & the 'Brazilian Rhyme' (interlude) for a BETTER (Almost PERFECT!) SINGLE DISC COMPILATION!!

I did this, and there's more than enough time on a CD, so EWF fans can make the perfect CD to take out in the car or at work. Missing tracks aside, 'Greatest Hits' is a sound investment, and I love the linernotes & packaging. Maybe Legacy will get it right next time, but why wait!
Peace, SD
(fr.'Chaka's World')",Almost Perfect Single Disc Collection!,1128038400,
4,,True,"12 13, 2014",A3I5ISR9MCUH5B,B00PR208L2,{'Format:': ' MP3 Music'},td,This is good not as good as original but good nonetheless.,Nice,1418428800,
4,,True,"12 8, 2015",A21RF3DDGLD40Y,B0011Z0YH2,{'Format:': ' MP3 Music'},Kiana,A great song to add to your running playlist.,Running music,1449532800,
4,,False,"12 17, 2012",A1K1Z8XHZLATOJ,B007PSPRVM,{'Format:': ' MP3 Music'},amh277,J-Lo still continues to amaze with her ability to sing after all of these years and all of the drama. That is true talent.,She still can bring it,1355702400,
4,,True,"12 9, 2014",ARB8UQN1SHW5V,B00AP7YLNK,{'Format:': ' MP3 Music'},Judith A. Calbi,Good .,Four Stars,1418083200,
4,,False,"01 15, 2014",A34DUI0BBZWX4H,B001BHTTYE,,mva,"I am a child of the 60's and Simon and Garfunkel's music was on every rock station I listened to at that time.  Their music was as beautiful as it was thought provoking.  My life would not be the same without their music.  For those of you too young to remember the music from this duo, find some their music and listen to it.  It is as fresh now as it was the day it was released.",The Music of Simon and Garfunkel,1389744000,
4,,False,"10 12, 2014",A4OJWUX1MKR3B,B001QTQFXA,{'Format:': ' MP3 Music'},Kathy,I find the sounds soothing and enjoyable.,Four Stars,1413072000,
4,,True,"12 3, 2014",A1FL8YM3H276H9,B005EV52MQ,{'Format:': ' MP3 Music'},thewright,good stuff,Four Stars,1417564800,
4,,True,"10 15, 2015",A1T0LSFNXPLOBF,B00M43ID6O,{'Format:': ' MP3 Music'},gee riley,its pretty dope I like it...what more can I say,dopeness,1444867200,
4,,True,"11 22, 2015",A1ZWTV2INJYV54,B00O46VLGI,{'Format:': ' MP3 Music'},jn,excellent party music,Four Stars,1448150400,
4,,True,"05 1, 2013",A1BKQ16KN2L4WY,B0013CW9TO,{'Format:': ' MP3 Music'},pbuck11,This was my wife and I wedding song. Together we don't mind going back in time every now & then.,Our wedding song,1367366400,
4,,True,"10 11, 2016",A24MV34PBNOTYU,B00PLYBTFA,{'Format:': ' MP3 Music'},Rayne,Like it.,Four Stars,1476144000,
4,,True,"08 23, 2013",A24VC4AAML4CN6,B001D5FC7W,{'Format:': ' MP3 Music'},"Attorneys Mediators Consultants Reynolds,Anderson,Levine Team","Yes, TEam of lawyers/mediators/consultants and family appreciate the app for great songs.
Yes u must remain awesome always progress forward!!!","Yes, TEam of lawyers/mediators/consultants ,family appreciate the app for information within legal field",1377216000,
4,,True,"10 25, 2015",A19T9VM3RDUJBF,B000W1U8RM,{'Format:': ' MP3 Music'},kevin,Dark as expected.,Dark as expected.,1445731200,
4,,True,"06 16, 2016",A3VWZMMIKPY2XU,B00136JJM0,{'Format:': ' MP3 Music'},dakmar,"good song, Classic rock rules, period!",Four Stars,1466035200,
4,,True,"11 26, 2012",A6DSDTFL9O4HB,B000V9HXTQ,{'Format:': ' MP3 Music'},Baxter B.,"I'm not the biggest Hinder fan, but I do like this song.  Had it as my ringtone for a little while.",Good song,1353888000,
4,,True,"05 12, 2014",A2X8HNENH4ZMUI,B00GK8KJ0C,{'Format:': ' MP3 Music'},Writergeek,"Do  you remember this ""American Idol"" winner Phillip Phillips? Well, I recommend you enjoy his song, and you will be ""Gone, Gone, Gone"", because it's so fun, energetic, and fused with a very catchy sheen. It's one of my favorite songs.","""American Idol"" champ Phillip Phillips gives a great, great, great song!",1399852800,
4,,True,"12 27, 2014",A1CB86K53NG0P2,B000W00E2W,{'Format:': ' MP3 Music'},Kelly B,Love the song since shrek. Had to have. Smash mouth does great job,Jamming,1419638400,
4,,True,"01 16, 2013",APCVJBKWRRATV,B0013G0PG4,{'Format:': ' MP3 Music'},Richard R.,The opening organ is reminicent of Nothing Compares 2 U.  Leona has a beautiful voice.  It is a very touching song.,Touching,1358294400,
4,,True,"02 28, 2015",A1U14MNTD5VRUX,B0032PI4K8,{'Format:': ' MP3 Music'},Cano,I like it.,Four Stars,1425081600,
4,,False,"12 14, 2013",ABUU69GS5QPO7,B001237DT0,{'Format:': ' MP3 Music'},Christa S.,"I always liked the Trans-Siberian Orchestra as a young child and I have to say that their orchestrations have not lost their wonder. I was a little jolted as to how rock the songs are, however, when you get in the mood for it, the music is great.. You just have to be ready for it :)",Trans-Siberian Orchestra,1386979200,
4,,True,"03 20, 2016",A32EWRWZGMDH1U,B00OIK3WQW,{'Format:': ' MP3 Music'},Patricia,Beautiful love song with the Legend himself.,Four Stars,1458432000,
4,,True,"08 1, 2014",A26C72DWWYGUEF,B009G3T13Y,{'Format:': ' MP3 Music'},Beverly Gilson,good song,Four Stars,1406851200,
4,,True,"12 21, 2016",A2X8KGSJ73EG9F,B0055M9WDO,{'Format:': ' MP3 Music'},Dennimen,Good Song,Good Song,1482278400,
4,,True,"02 15, 2014",AAP67UVV2T3LN,B00137XKU6,{'Format:': ' MP3 Music'},G. Townsend,I put this on my Kindle because it is an infectious piece. Very enjoyable. It makes a nice addition to my collection of differences types of songs on the Kindle.,Great for Kindle,1392422400,
